BARCODE,ARR_DESIGN,EXP_ID,GROUP_ID,INDIVIDUAL_ID,ORGAN,MATERIAL_ID,COMPOUND_NAME,COMPOUND_ABBREVIATION,COMPOUND_NO,SPECIES,EXP_TEST_TYPE,SINGLE_REPEAT_TYPE,SEX_TYPE,STRAIN_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL
003017164005,Rat230_2,0347,05,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,20,mg/kg,Low
003017164015,Rat230_2,0347,06,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,20,mg/kg,Low
003017164016,Rat230_2,0347,06,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,20,mg/kg,Low
003017164017,Rat230_2,0347,06,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,20,mg/kg,Low
003017164027,Rat230_2,0347,07,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,20,mg/kg,Low
003017164028,Rat230_2,0347,07,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,20,mg/kg,Low
003017164029,Rat230_2,0347,07,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,20,mg/kg,Low
003017165009,Rat230_2,0347,08,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,20,mg/kg,Low
003017165010,Rat230_2,0347,08,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,20,mg/kg,Low
003017165011,Rat230_2,0347,08,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,20,mg/kg,Low
003017164006,Rat230_2,0347,09,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Middle
003017164007,Rat230_2,0347,09,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Middle
003017164008,Rat230_2,0347,09,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Middle
003017164018,Rat230_2,0347,10,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Middle
003017164019,Rat230_2,0347,10,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Middle
003017164020,Rat230_2,0347,10,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Middle
003017164030,Rat230_2,0347,11,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Middle
003017165001,Rat230_2,0347,11,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Middle
003017165002,Rat230_2,0347,11,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Middle
003017165012,Rat230_2,0347,12,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Middle
003017165013,Rat230_2,0347,12,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Middle
003017165014,Rat230_2,0347,12,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Middle
003017164009,Rat230_2,0347,13,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,High
003017164010,Rat230_2,0347,13,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,High
003017164011,Rat230_2,0347,13,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,High
003017164021,Rat230_2,0347,14,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,High
003017164022,Rat230_2,0347,14,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,High
003017164023,Rat230_2,0347,14,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,High
003017165003,Rat230_2,0347,15,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,200,mg/kg,High
003017165004,Rat230_2,0347,15,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,200,mg/kg,High
003017165005,Rat230_2,0347,15,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,200,mg/kg,High
003017165015,Rat230_2,0347,16,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,200,mg/kg,High
003017165016,Rat230_2,0347,16,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,200,mg/kg,High
003017165017,Rat230_2,0347,16,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,200,mg/kg,High
003017179026,Rat230_2,0348,01,2,Liver,B,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017166002,Rat230_2,0348,01,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017166003,Rat230_2,0348,01,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017166013,Rat230_2,0348,02,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017166014,Rat230_2,0348,02,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017166015,Rat230_2,0348,02,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017167001,Rat230_2,0348,03,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017167002,Rat230_2,0348,03,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017167003,Rat230_2,0348,03,4,Liver,C,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017167013,Rat230_2,0348,04,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017167014,Rat230_2,0348,04,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017167015,Rat230_2,0348,04,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017166004,Rat230_2,0348,05,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,6,mg/kg,Low
003017166005,Rat230_2,0348,05,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,6,mg/kg,Low
003017166006,Rat230_2,0348,05,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,6,mg/kg,Low
003017166016,Rat230_2,0348,06,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,6,mg/kg,Low
003017166017,Rat230_2,0348,06,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,6,mg/kg,Low
003017166018,Rat230_2,0348,06,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,6,mg/kg,Low
003017167004,Rat230_2,0348,07,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,6,mg/kg,Low
003017167005,Rat230_2,0348,07,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,6,mg/kg,Low
003017167006,Rat230_2,0348,07,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,6,mg/kg,Low
003017167016,Rat230_2,0348,08,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,6,mg/kg,Low
003017167017,Rat230_2,0348,08,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,6,mg/kg,Low
003017167018,Rat230_2,0348,08,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,6,mg/kg,Low
003017166007,Rat230_2,0348,09,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,20,mg/kg,Middle
003017166008,Rat230_2,0348,09,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,20,mg/kg,Middle
003017166009,Rat230_2,0348,09,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,20,mg/kg,Middle
003017166019,Rat230_2,0348,10,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,20,mg/kg,Middle
003017166020,Rat230_2,0348,10,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,20,mg/kg,Middle
003017166021,Rat230_2,0348,10,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,20,mg/kg,Middle
003017167007,Rat230_2,0348,11,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,20,mg/kg,Middle
003017167008,Rat230_2,0348,11,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,20,mg/kg,Middle
003017167009,Rat230_2,0348,11,5,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,20,mg/kg,Middle
003017167019,Rat230_2,0348,12,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,20,mg/kg,Middle
003017167020,Rat230_2,0348,12,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,20,mg/kg,Middle
003017167021,Rat230_2,0348,12,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,20,mg/kg,Middle
003017166010,Rat230_2,0348,13,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,60,mg/kg,High
003017166011,Rat230_2,0348,13,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,60,mg/kg,High
003017166012,Rat230_2,0348,13,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,60,mg/kg,High
003017166022,Rat230_2,0348,14,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,60,mg/kg,High
003017166023,Rat230_2,0348,14,3,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,60,mg/kg,High
003017166024,Rat230_2,0348,14,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,60,mg/kg,High
003017167010,Rat230_2,0348,15,4,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,60,mg/kg,High
003017167011,Rat230_2,0348,16,1,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,60,mg/kg,High
003017167012,Rat230_2,0348,16,2,Liver,A,naproxen,NPX,00073,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,60,mg/kg,High
003017150008,Rat230_2,0349,01,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017150009,Rat230_2,0349,01,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017150010,Rat230_2,0349,01,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017150020,Rat230_2,0349,02,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017150021,Rat230_2,0349,02,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017150022,Rat230_2,0349,02,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017151025,Rat230_2,0349,03,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017151026,Rat230_2,0349,03,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017151027,Rat230_2,0349,03,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017152008,Rat230_2,0349,04,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017152009,Rat230_2,0349,04,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017152010,Rat230_2,0349,04,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017150011,Rat230_2,0349,05,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,20,mg/kg,Low
003017150012,Rat230_2,0349,05,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,20,mg/kg,Low
003017150013,Rat230_2,0349,05,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,20,mg/kg,Low
003017150023,Rat230_2,0349,06,2,Liver,C,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,20,mg/kg,Low
003017150024,Rat230_2,0349,06,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,20,mg/kg,Low
003017150025,Rat230_2,0349,06,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,20,mg/kg,Low
003017151028,Rat230_2,0349,07,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,20,mg/kg,Low
003017151029,Rat230_2,0349,07,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,20,mg/kg,Low
003017152001,Rat230_2,0349,07,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,20,mg/kg,Low
003017152011,Rat230_2,0349,08,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,20,mg/kg,Low
003017152012,Rat230_2,0349,08,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,20,mg/kg,Low
003017152013,Rat230_2,0349,08,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,20,mg/kg,Low
003017150014,Rat230_2,0349,09,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Middle
003017150015,Rat230_2,0349,09,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Middle
003017150016,Rat230_2,0349,09,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Middle
003017150026,Rat230_2,0349,10,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Middle
003017150027,Rat230_2,0349,10,4,Liver,B,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Middle
003017150028,Rat230_2,0349,10,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Middle
003017152002,Rat230_2,0349,11,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Middle
003017152003,Rat230_2,0349,11,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Middle
003017152004,Rat230_2,0349,11,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Middle
003017152014,Rat230_2,0349,12,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Middle
003017152015,Rat230_2,0349,12,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Middle
003017152016,Rat230_2,0349,12,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Middle
003017150017,Rat230_2,0349,13,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,High
003017150018,Rat230_2,0349,13,4,Liver,C,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,High
003017150019,Rat230_2,0349,13,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,High
003017150029,Rat230_2,0349,14,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,High
003017157030,Rat230_2,0349,14,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,High
003017151030,Rat230_2,0349,14,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,High
003017152005,Rat230_2,0349,15,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,200,mg/kg,High
003017152006,Rat230_2,0349,15,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,200,mg/kg,High
003017152007,Rat230_2,0349,15,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,200,mg/kg,High
003017152017,Rat230_2,0349,16,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,200,mg/kg,High
003017152018,Rat230_2,0349,16,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,200,mg/kg,High
003017152019,Rat230_2,0349,16,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,200,mg/kg,High
003017171027,Rat230_2,0350,01,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017171028,Rat230_2,0350,01,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017171029,Rat230_2,0350,01,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017172009,Rat230_2,0350,02,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017172010,Rat230_2,0350,02,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017172011,Rat230_2,0350,02,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017172021,Rat230_2,0350,03,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017172022,Rat230_2,0350,03,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017172023,Rat230_2,0350,03,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017173003,Rat230_2,0350,04,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017173004,Rat230_2,0350,04,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017173005,Rat230_2,0350,04,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017171030,Rat230_2,0350,05,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,20,mg/kg,Low
003017172001,Rat230_2,0350,05,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,20,mg/kg,Low
003017172002,Rat230_2,0350,05,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,20,mg/kg,Low
003017172012,Rat230_2,0350,06,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,20,mg/kg,Low
003017172013,Rat230_2,0350,06,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,20,mg/kg,Low
003017172014,Rat230_2,0350,06,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,20,mg/kg,Low
003017172024,Rat230_2,0350,07,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,20,mg/kg,Low
003017172025,Rat230_2,0350,07,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,20,mg/kg,Low
003017172026,Rat230_2,0350,07,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,20,mg/kg,Low
003017173006,Rat230_2,0350,08,2,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,20,mg/kg,Low
003017196006,Rat230_2,0350,08,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,20,mg/kg,Low
003017173007,Rat230_2,0350,08,5,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,20,mg/kg,Low
003017172003,Rat230_2,0350,09,1,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,60,mg/kg,Middle
003017172004,Rat230_2,0350,09,3,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,60,mg/kg,Middle
003017172005,Rat230_2,0350,09,4,Liver,A,quinidine,QND,00074,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,60,mg/kg,Middle
